"id","host_since","host_location","host_response_time","host_response_rate","host_neighborhood","host_has_profile_pic","host_identity_verified","street","neighborhood","city","suburb","state","zipcode","smart_location","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","reviews_per_month","properties.ABB_NAME"
22557523,"7/5/2017","Melbourne, Victoria, Australia","N/A","N/A","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81428214,144.954543,"t","Apartment","Entire home/apt",3,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Host greets you"",""Paid parking on premises""}",109,NA,NA,200,60,2,1,1125,36,94,3.21,"Melbourne"
25297745,"5/17/2018","AU","within an hour","98%","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.8137645,144.9697033,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Family/kid friendly"",""Smoke detector"",Essentials,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Long term stays allowed""}",140,NA,NA,500,60,1,1,1120,11,89,2.37,"Melbourne"
26366070,"5/10/2015","Prahran, Victoria, Australia","N/A","N/A","","t","f","Prahran, VIC, Australia","Prahran","Stonnington","Prahran","VIC","3181","Prahran, Australia",-37.85189213,145.0038218,"f","House","Private room",2,1,1,3,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Breakfast,""Free street parking"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Private living room"",Other}",174,NA,NA,150,0,1,2,1125,0,NA,NA,"Stonnington"
13084509,"7/22/2012","Melbourne, Victoria, Australia","within an hour","100%","Yarraville/Seddon","t","t","Yarraville, VIC, Australia","Yarraville/Seddon","Maribyrnong","Yarraville","VIC","3013","Yarraville, Australia",-37.82169672,144.8869581,"t","Townhouse","Entire home/apt",4,2.5,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",199,NA,NA,1500,70,1,2,1125,35,91,1.14,"Maribyrnong"
29374514,"10/18/2018","Melbourne, Victoria, Australia","within an hour","100%","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82646611,144.956355,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,""Free street parking"",Heating,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Long term stays allowed"",""Host greets you""}",125,NA,NA,300,40,2,2,1125,4,90,3.53,"Melbourne"
24612143,"4/24/2018","Glen Waverley, Victoria, Australia","within an hour","100%","Balwyn","t","f","Balwyn, VIC, Australia","Balwyn","Boroondara","Balwyn","VIC","3103","Balwyn, Australia",-37.81351957,145.0766954,"t","Apartment","Entire home/apt",5,1.5,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Gym,Elevator,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",136,NA,NA,250,60,4,2,1125,3,100,0.68,"Boroondara"
11210768,"12/6/2013","Melbourne, Victoria, Australia","within an hour","100%","South Yarra","t","f","South Yarra, VIC, Australia","South Yarra","Stonnington","South Yarra","VIC","3141","South Yarra, Australia",-37.83863414,144.9943581,"t","Apartment","Entire home/apt",5,2,2,3,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,""Free street parking"",""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Baby bath"",""High chair"",Crib,""Room-darkening shades"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Long term stays allowed"",""Hot water kettle"",""Rain shower"",Balcony,""Gas oven"",Sauna,""Espresso machine"",""Shared hot tub"",""En suite bathroom"",""Outdoor seating"",""Walk-in shower"",""Bedroom comforts"",""Bathroom essentials""}",195,NA,NA,300,130,4,3,1124,153,98,4.55,"Stonnington"
13033359,"7/10/2015","Melbourne, Victoria, Australia","N/A","N/A","Central Business District","t","t","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81210168,144.9683396,"t","Apartment","Shared room",1,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,Elevator,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",161,NA,NA,NA,NA,1,2,24,3,70,0.1,"Melbourne"
28168937,"8/10/2018","Sydney, New South Wales, Australia","within an hour","100%","The Rocks","t","f","South Melbourne, VIC, Australia","South Melbourne","Port Phillip","South Melbourne","VIC","3205","South Melbourne, Australia",-37.83127516,144.9501575,"t","Apartment","Entire home/apt",4,2,2,2,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Step-free access""}",180,NA,NA,NA,140,1,1,1125,11,100,4.71,"Port Phillip"
24357531,"6/23/2015","Melbourne, Victoria, Australia","within a few hours","100%","","t","f","Coburg North, VIC, Australia","Coburg","Moreland","Coburg North","VIC","3058","Coburg North, Australia",-37.72397256,144.9569177,"f","House","Private room",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout""}",46,NA,NA,NA,0,1,1,15,4,100,0.67,"Moreland"
8314665,"12/17/2014","Toorak, Victoria, Australia","N/A","N/A","Malvern","t","f","Malvern, VIC, Australia","Malvern","Stonnington","Malvern","VIC","3144","Malvern, Australia",-37.86631218,145.0388849,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",109,NA,NA,300,50,1,3,1125,25,96,1.05,"Stonnington"
13801252,"7/24/2013","Geelong, Victoria, Australia","N/A","N/A","","t","t","Altona North, VIC, Australia","Newport","Hobsons Bay","Altona North","VIC","3025","Altona North, Australia",-37.84227064,144.8632959,"t","Townhouse","Entire home/apt",2,1.5,1,1,"Pull-out Sofa","{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",53,NA,NA,NA,10,1,1,3,0,NA,NA,"Hobsons Bay"
15276380,"9/27/2016","North Melbourne, Victoria, Australia","N/A","N/A","North Melbourne","t","f","North Melbourne, VIC, Australia","North Melbourne","Melbourne","North Melbourne","VIC","3051","North Melbourne, Australia",-37.801487,144.9560404,"t","Apartment","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",Gym,Elevator,""Hot tub"",""Buzzer/wireless intercom"",Heating,""Suitable for events"",Washer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",60,NA,NA,NA,10,1,1,1125,3,100,0.12,"Melbourne"
11230877,"2/2/2016","Melbourne, Victoria, Australia","within an hour","100%","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.80972871,144.9613152,"t","Apartment","Entire home/apt",6,1,2,3,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",Other}",127,1200,4400,500,50,3,1,1124,203,93,6.01,"Melbourne"
8246232,"5/1/2014","AU","within a few hours","100%","Docklands","t","f","Box Hill, VIC, Australia","","Whitehorse","Box Hill","VIC","3128","Box Hill, Australia",-37.81565361,145.1250864,"t","House","Shared room",1,1,1,3,"Real Bed","{Internet,Wifi,Kitchen,Heating,Washer,""Smoke detector"",Essentials}",25,161,NA,161,NA,1,3,1125,8,78,0.21,"Whitehorse"
30027865,"6/19/2016","Victoria, Australia","within a day","100%","Canterbury","t","f","Canterbury, VIC, Australia","Canterbury","Boroondara","Canterbury","VIC","3126","Canterbury, Australia",-37.82092303,145.0855724,"t","House","Entire home/apt",4,1.5,2,3,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance""}",100,NA,NA,0,80,1,2,1125,1,80,1,"Boroondara"
27444060,"8/2/2018","AU","within an hour","100%","Brunswick","t","f","Brunswick, VIC, Australia","Brunswick","Moreland","Brunswick","VIC","3056","Brunswick, Australia",-37.76949706,144.9611899,"t","Apartment","Entire home/apt",3,1,1,0,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",82,NA,NA,200,100,1,2,60,9,100,2.55,"Moreland"
8819222,"9/26/2015","Christmas Island","N/A","N/A","","t","f","Doncaster East, VIC, Australia","","Manningham","Doncaster East","VIC","3109","Doncaster East, Australia",-37.75743058,145.1767413,"f","Villa","Private room",2,1,1,1,"Real Bed","{}",50,300,1200,NA,NA,1,1,1125,0,NA,NA,"Manningham"
2016956,"12/1/2013","Front house on property","within a day","100%","","t","f","Pascoe Vale South, VIC, Australia","Brunswick","Moreland","Pascoe Vale South","VIC","3044","Pascoe Vale South, Australia",-37.73862683,144.9336874,"t","Villa","Entire home/apt",3,1,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,""Smoke detector"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Host greets you""}",89,711,NA,330,120,2,2,240,11,98,0.19,"Moreland"
28314423,"4/3/2018","AU","within a day","53%","Docklands","t","f","Docklands, VIC, Australia","Docklands","Melbourne","Docklands","VIC","3008","Docklands, Australia",-37.81436806,144.9425124,"t","Apartment","Entire home/apt",4,1,0,3,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Breakfast,Elevator,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",180,NA,NA,0,0,1,2,1125,0,NA,NA,"Melbourne"
23909834,"7/14/2014","Melbourne, Victoria, Australia","within an hour","100%","","t","f","Laverton, VIC, Australia","","Hobsons Bay","Laverton","VIC","3028","Laverton, Australia",-37.86864261,144.7667173,"f","Apartment","Entire home/apt",3,1,1,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Keypad,""Private entrance"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Long term stays allowed""}",105,NA,NA,150,35,2,3,60,3,87,0.46,"Hobsons Bay"
13069078,"12/2/2015","Melbourne, Victoria, Australia","within an hour","100%","Central Business District","t","f","Carlton, VIC, Australia","Carlton","Melbourne","Carlton","VIC","3053","Carlton, Australia",-37.80608098,144.9603245,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Host greets you""}",125,NA,NA,300,80,2,2,89,65,92,2.24,"Melbourne"
22057594,"7/30/2017","Australia","N/A","N/A","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.81095169,144.9699352,"t","Apartment","Private room",1,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Elevator,Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace""}",50,NA,NA,NA,NA,1,6,6,0,NA,NA,"Melbourne"
19064100,"8/18/2014","Victoria, Australia","N/A","N/A","Central Business District","t","f","Melbourne, VIC, Australia","Central Business District","Melbourne","Melbourne","VIC","3000","Melbourne, Australia",-37.80974102,144.9602687,"t","Apartment","Entire home/apt",5,1,2,3,"Real Bed","{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",165,NA,NA,500,79,4,2,1125,56,96,3.13,"Melbourne"
16886571,"1/22/2017","AU","within a few hours","100%","","t","f","Healesville, VIC, Australia","","Yarra Ranges","Healesville","VIC","3777","Healesville, Australia",-37.65408635,145.517641,"t","House","Entire home/apt",7,1,4,4,"Real Bed","{TV,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Self check-in"",Keypad,""Hot water""}",350,NA,NA,500,0,1,2,1125,18,88,0.83,"Yarra Ranges"
21684231,"12/2/2015","Sydney, New South Wales, Australia","N/A","N/A","South Yarra","t","t","South Yarra, VIC, Australia","South Yarra","Stonnington","South Yarra","VIC","3141","South Yarra, Australia",-37.83540526,144.9909879,"t","Apartment","Entire home/apt",3,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Well-lit path to entrance"",""Step-free access"",""Accessible-height bed"",""Step-free access"",""Step-free access"",""Wide entryway"",""Handheld shower head"",""Roll-in shower""}",140,NA,NA,0,40,3,3,14,2,100,0.18,"Stonnington"
29580200,"6/13/2016","Victoria, Australia","within an hour","100%","Footscray","t","t","Footscray, VIC, Australia","Footscray","Maribyrnong","Footscray","VIC","3011","Footscray, Australia",-37.80247148,144.8929401,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Heating,Washer,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",150,NA,NA,NA,60,1,2,1125,3,100,3,"Maribyrnong"
20701900,"10/11/2015","Victoria, Australia","within a day","100%","Caulfield","t","f","Elsternwick, VIC, Australia","Caulfield","Glen Eira","Elsternwick","VIC","3185","Elsternwick, Australia",-37.88591494,145.0048203,"t","House","Entire home/apt",5,2,4,4,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water""}",598,NA,NA,0,120,1,7,1125,2,100,0.17,"Glen Eira"
6748696,"12/12/2014","Melbourne, Victoria, Australia","within a day","100%","","t","t","Elwood, VIC, Australia","","Port Phillip","Elwood","Victoria","3184","Elwood, Australia",-37.87402336,144.9861882,"f","Apartment","Entire home/apt",4,1,2,2,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,Iron,""Private living room"",""Outlet covers"",Bathtub,""Stair gates"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",Other,Beachfront}",145,NA,NA,NA,NA,1,2,1125,5,95,0.12,"Port Phillip"
12992391,"10/16/2015","Melbourne, Victoria, Australia","within an hour","100%","","t","t","Springvale South, VIC, Australia","","Greater Dandenong","Springvale South","VIC","3172","Springvale South, Australia",-37.96486227,145.1637755,"t","Townhouse","Private room",2,1,1,1,"Real Bed","{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",48,NA,NA,200,20,1,1,1125,63,97,2.07,"Greater Dandenong"
25785846,"6/6/2018","AU","within a few hours","95%","Southbank","t","f","Southbank, VIC, Australia","Southbank","Melbourne","Southbank","VIC","3006","Southbank, Australia",-37.82772718,144.9600941,"t","Serviced apartment","Entire home/apt",10,3.5,4,6,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Long term stays allowed"",Other,""Paid parking on premises""}",519,NA,NA,1750,325,10,2,1125,3,100,1.3,"Melbourne"
21004101,"3/3/2016","Victoria, Australia","within an hour","100%","","t","t","Burwood, VIC, Australia","","Whitehorse","Burwood","VIC","3125","Burwood, Australia",-37.84828788,145.1267339,"t","House","Private room",2,1,1,1,"Real Bed","{Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water"",""Bed linens""}",32,NA,NA,0,15,2,2,1125,7,60,0.48,"Whitehorse"
6853930,"6/11/2015","Melbourne, Victoria, Australia","within an hour","100%","","t","f","Mount Evelyn, VIC, Australia","","Yarra Ranges","Mount Evelyn","VIC","3796","Mount Evelyn, Australia",-37.79223368,145.3845862,"t","Bungalow","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""High chair"",""Children’s books and toys"",""Fireplace guards"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Step-free access"",""Step-free access"",""Wide entryway"",""Lake access"",""Handheld shower head""}",199,950,2900,0,0,2,2,60,2,100,0.07,"Yarra Ranges"
29172214,"5/18/2018","Langwarrin, Victoria, Australia","N/A","N/A","","t","f","Langwarrin, VIC, Australia","","Frankston","Langwarrin","VIC","","Langwarrin, Australia",-38.14621925,145.1992413,"f","Townhouse","Private room",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Private living room"",""Hot water""}",109,NA,NA,NA,NA,1,3,1125,0,NA,NA,"Frankston"
29574750,"10/1/2018","AU","within an hour","100%","Middle Park","t","f","Middle Park, VIC, Australia","Middle Park","Port Phillip","Middle Park","VIC","3206","Middle Park, Australia",-37.85528514,144.9651144,"t","Loft","Entire home/apt",2,1,1,1,"Real Bed","{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony""}",136,NA,NA,137,50,1,2,7,0,NA,NA,"Port Phillip"
5499473,"2/1/2015","Saint Kilda, Victoria, Australia","within an hour","100%","St Kilda","t","t","St Kilda, VIC, Australia","St Kilda","Port Phillip","St Kilda","Victoria","3182","St Kilda, Australia",-37.87082142,144.977758,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{TV,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Paid parking off premises"",""Pets allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Hot water"",""Host greets you""}",112,784,2912,500,95,2,5,59,3,93,0.27,"Port Phillip"
28546794,"9/14/2018","AU","within an hour","100%","","t","f","Oakleigh East, VIC, Australia","","Monash","Oakleigh East","VIC","3166","Oakleigh East, Australia",-37.91161073,145.1149838,"t","Townhouse","Private room",2,1,1,1,"Real Bed","{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Washer,""Smoke detector"",""Fire extinguisher"",""Laptop friendly workspace""}",65,NA,NA,NA,NA,1,1,31,1,100,0.71,"Monash"
20748277,"6/25/2014","Amsterdam, North Holland, Netherlands","N/A","N/A","Abbotsford","t","t","Abbotsford, VIC, Australia","Abbotsford","Yarra","Abbotsford","VIC","3067","Abbotsford, Australia",-37.79886226,145.000158,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed","{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Hair dryer"",Iron,""Laptop friendly workspace""}",75,NA,NA,NA,30,1,3,1125,2,80,0.14,"Yarra"
14967632,"3/13/2013","Melbourne, Victoria, Australia","within an hour","100%","Brunswick","t","t","Fitzroy North, VIC, Australia","Brunswick","Moreland","Fitzroy North","VIC","3068","Fitzroy North, Australia",-37.77494743,144.9847956,"t","Guesthouse","Entire home/apt",6,1,3,5,"Real Bed","{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Pets live on this property"",Dog(s),""Free street parking"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Children’s books and toys"",""Hot water"",""Luggage dropoff allowed"",Other}",161,NA,NA,NA,80,2,1,14,64,96,2.44,"Moreland"
